news_path,Original_or_LLM,class,setType
train-fake-LLM/3041.txt,LLM,1,train
train-fake-LLM/1871.txt,LLM,1,train
train-fake-LLM/2338.txt,LLM,1,train
train-fake-LLM/2179.txt,LLM,1,train
train-true-orig/3303.txt,original,0,train
train-true-orig/530.txt,original,0,train
train-true-orig/51.txt,original,0,train
train-fake-LLM/3347.txt,LLM,1,train
train-true-orig/2385.txt,original,0,train
train-fake-LLM/1208.txt,LLM,1,train
train-true-orig/1838.txt,original,0,train
train-true-orig/488.txt,original,0,train
train-true-orig/840.txt,original,0,train
train-true-orig/593.txt,original,0,train
train-fake-LLM/3535.txt,LLM,1,train
train-true-orig/1818.txt,original,0,train
train-fake-LLM/167.txt,LLM,1,train
train-true-orig/243.txt,original,0,train
train-true-orig/277.txt,original,0,train
train-true-orig/3251.txt,original,0,train
train-fake-LLM/2713.txt,LLM,1,train
train-fake-LLM/2807.txt,LLM,1,train
train-fake-LLM/3063.txt,LLM,1,train
train-true-orig/2844.txt,original,0,train
train-fake-LLM/1985.txt,LLM,1,train
train-true-orig/443.txt,original,0,train
train-fake-LLM/2164.txt,LLM,1,train
train-fake-LLM/997.txt,LLM,1,train
train-true-orig/1928.txt,original,0,train
train-true-orig/87.txt,original,0,train
train-true-orig/2860.txt,original,0,train
train-fake-LLM/2879.txt,LLM,1,train
train-fake-LLM/1541.txt,LLM,1,train
train-true-orig/2037.txt,original,0,train
train-fake-LLM/832.txt,LLM,1,train
train-true-orig/1090.txt,original,0,train
train-true-orig/1899.txt,original,0,train
train-true-orig/1491.txt,original,0,train
train-true-orig/3108.txt,original,0,train
train-true-orig/2300.txt,original,0,train
train-fake-LLM/3108.txt,LLM,1,train
train-true-orig/3212.txt,original,0,train
train-true-orig/3462.txt,original,0,train
train-fake-LLM/702.txt,LLM,1,train
train-true-orig/3376.txt,original,0,train
train-fake-LLM/1065.txt,LLM,1,train
train-true-orig/574.txt,original,0,train
test-true-orig/682.txt,original,0,test
test-true-orig/3249.txt,original,0,test
test-true-orig/2894.txt,original,0,test
test-true-orig/318.txt,original,0,test
test-true-orig/226.txt,original,0,test
test-true-orig/2941.txt,original,0,test
test-true-orig/2004.txt,original,0,test
test-true-orig/3516.txt,original,0,test
test-true-orig/3033.txt,original,0,test
test-true-orig/2931.txt,original,0,test
test-true-orig/1659.txt,original,0,test
test-true-orig/241.txt,original,0,test
test-true-orig/33.txt,original,0,test
test-true-orig/1427.txt,original,0,test
test-true-orig/1536.txt,original,0,test
test-true-orig/985.txt,original,0,test
test-true-orig/3082.txt,original,0,test
test-true-orig/2829.txt,original,0,test
test-true-orig/1807.txt,original,0,test
test-true-orig/1593.txt,original,0,test
test-true-orig/1496.txt,original,0,test
test-true-orig/597.txt,original,0,test
test-true-orig/1960.txt,original,0,test
test-true-orig/1504.txt,original,0,test
test-true-orig/2689.txt,original,0,test
test-true-orig/3040.txt,original,0,test
test-true-orig/200.txt,original,0,test
test-true-orig/2622.txt,original,0,test
test-true-orig/966.txt,original,0,test
test-true-orig/1641.txt,original,0,test
test-true-orig/1292.txt,original,0,test
test-true-orig/846.txt,original,0,test
test-true-orig/238.txt,original,0,test
test-true-orig/2628.txt,original,0,test
test-true-orig/2258.txt,original,0,test
test-true-orig/970.txt,original,0,test
test-true-orig/413.txt,original,0,test
test-true-orig/1778.txt,original,0,test
test-true-orig/1526.txt,original,0,test
test-true-orig/2.txt,original,0,test
test-true-orig/1455.txt,original,0,test
test-true-orig/1447.txt,original,0,test
test-true-orig/2388.txt,original,0,test
test-true-orig/2627.txt,original,0,test
test-true-orig/439.txt,original,0,test
test-true-orig/1062.txt,original,0,test
test-true-orig/2460.txt,original,0,test
test-true-orig/1331.txt,original,0,test
test-true-orig/3481.txt,original,0,test
test-true-orig/142.txt,original,0,test
test-true-orig/3194.txt,original,0,test
test-true-orig/1152.txt,original,0,test
test-true-orig/1038.txt,original,0,test
test-true-orig/1901.txt,original,0,test
test-true-orig/2154.txt,original,0,test
test-true-orig/2576.txt,original,0,test
test-true-orig/2586.txt,original,0,test
test-true-orig/2242.txt,original,0,test
test-true-orig/459.txt,original,0,test
test-true-orig/377.txt,original,0,test
test-true-orig/1001.txt,original,0,test
test-true-orig/1851.txt,original,0,test
test-true-orig/1055.txt,original,0,test
test-true-orig/3111.txt,original,0,test
test-true-orig/275.txt,original,0,test
test-true-orig/1078.txt,original,0,test
test-true-orig/3559.txt,original,0,test
test-true-orig/2307.txt,original,0,test
test-true-orig/64.txt,original,0,test
test-true-orig/794.txt,original,0,test
test-true-orig/2680.txt,original,0,test
test-true-orig/1670.txt,original,0,test
test-true-orig/3394.txt,original,0,test
test-true-orig/339.txt,original,0,test
test-true-orig/3492.txt,original,0,test
test-true-orig/1498.txt,original,0,test
test-true-orig/1761.txt,original,0,test
test-true-orig/3383.txt,original,0,test
test-true-orig/576.txt,original,0,test
test-true-orig/605.txt,original,0,test
test-true-orig/2372.txt,original,0,test
test-true-orig/1454.txt,original,0,test
test-true-orig/2170.txt,original,0,test
test-true-orig/1513.txt,original,0,test
test-true-orig/758.txt,original,0,test
test-true-orig/1509.txt,original,0,test
test-true-orig/2530.txt,original,0,test
test-true-orig/325.txt,original,0,test
test-true-orig/1657.txt,original,0,test
test-true-orig/2669.txt,original,0,test
test-true-orig/372.txt,original,0,test
test-true-orig/3496.txt,original,0,test
test-true-orig/1094.txt,original,0,test
test-true-orig/2841.txt,original,0,test
test-true-orig/3384.txt,original,0,test
test-true-orig/2026.txt,original,0,test
test-true-orig/2813.txt,original,0,test
test-true-orig/935.txt,original,0,test
test-true-orig/2571.txt,original,0,test
test-true-orig/498.txt,original,0,test
test-true-orig/2223.txt,original,0,test
test-true-orig/617.txt,original,0,test
test-true-orig/1034.txt,original,0,test
test-true-orig/1293.txt,original,0,test
test-true-orig/2741.txt,original,0,test
test-true-orig/229.txt,original,0,test
test-true-orig/3378.txt,original,0,test
test-true-orig/415.txt,original,0,test
test-true-orig/2412.txt,original,0,test
test-true-orig/3392.txt,original,0,test
test-true-orig/895.txt,original,0,test
test-true-orig/326.txt,original,0,test
test-true-orig/3203.txt,original,0,test
test-true-orig/1372.txt,original,0,test
test-true-orig/1708.txt,original,0,test
test-true-orig/3067.txt,original,0,test
test-true-orig/3072.txt,original,0,test
test-true-orig/156.txt,original,0,test
test-true-orig/2664.txt,original,0,test
test-true-orig/2395.txt,original,0,test
test-true-orig/638.txt,original,0,test
test-true-orig/2801.txt,original,0,test
test-true-orig/3474.txt,original,0,test
test-true-orig/2080.txt,original,0,test
test-true-orig/186.txt,original,0,test
test-true-orig/474.txt,original,0,test
test-true-orig/2456.txt,original,0,test
test-true-orig/3435.txt,original,0,test
test-true-orig/777.txt,original,0,test
test-true-orig/1557.txt,original,0,test
test-true-orig/3035.txt,original,0,test
test-true-orig/1499.txt,original,0,test
test-true-orig/1343.txt,original,0,test
test-true-orig/1583.txt,original,0,test
test-true-orig/1227.txt,original,0,test
test-true-orig/522.txt,original,0,test
test-true-orig/2920.txt,original,0,test
test-true-orig/3551.txt,original,0,test
test-true-orig/1222.txt,original,0,test
test-true-orig/1591.txt,original,0,test
test-true-orig/865.txt,original,0,test
test-true-orig/1378.txt,original,0,test
test-true-orig/3133.txt,original,0,test
test-true-orig/1705.txt,original,0,test
test-true-orig/3390.txt,original,0,test
test-true-orig/44.txt,original,0,test
test-true-orig/2904.txt,original,0,test
test-true-orig/358.txt,original,0,test
test-true-orig/3475.txt,original,0,test
test-true-orig/2750.txt,original,0,test
test-true-orig/3154.txt,original,0,test
test-true-orig/441.txt,original,0,test
test-true-orig/3509.txt,original,0,test
test-true-orig/2049.txt,original,0,test
test-true-orig/368.txt,original,0,test
test-true-orig/1198.txt,original,0,test
test-true-orig/2427.txt,original,0,test
test-true-orig/2823.txt,original,0,test
test-true-orig/626.txt,original,0,test
test-true-orig/2705.txt,original,0,test
test-true-orig/2435.txt,original,0,test
test-true-orig/1982.txt,original,0,test
test-true-orig/3243.txt,original,0,test
test-true-orig/1814.txt,original,0,test
test-true-orig/2126.txt,original,0,test
test-true-orig/759.txt,original,0,test
test-true-orig/954.txt,original,0,test
test-true-orig/1874.txt,original,0,test
test-true-orig/1979.txt,original,0,test
test-true-orig/1414.txt,original,0,test
test-true-orig/1881.txt,original,0,test
test-true-orig/3028.txt,original,0,test
test-true-orig/1617.txt,original,0,test
test-true-orig/2817.txt,original,0,test
test-true-orig/2843.txt,original,0,test
test-true-orig/1229.txt,original,0,test
test-true-orig/2846.txt,original,0,test
test-true-orig/1835.txt,original,0,test
test-true-orig/3121.txt,original,0,test
test-true-orig/3578.txt,original,0,test
test-true-orig/1176.txt,original,0,test
test-true-orig/1145.txt,original,0,test
test-true-orig/2117.txt,original,0,test
test-true-orig/1039.txt,original,0,test
test-true-orig/2857.txt,original,0,test
test-true-orig/42.txt,original,0,test
test-true-orig/196.txt,original,0,test
test-true-orig/2378.txt,original,0,test
test-true-orig/531.txt,original,0,test
test-true-orig/2417.txt,original,0,test
test-true-orig/2185.txt,original,0,test
test-true-orig/1839.txt,original,0,test
test-true-orig/1006.txt,original,0,test
test-true-orig/2512.txt,original,0,test
test-true-orig/1319.txt,original,0,test
test-true-orig/3142.txt,original,0,test
test-true-orig/614.txt,original,0,test
test-true-orig/2584.txt,original,0,test
test-true-orig/205.txt,original,0,test
test-true-orig/3307.txt,original,0,test
test-true-orig/2602.txt,original,0,test
test-true-orig/621.txt,original,0,test
test-true-orig/1119.txt,original,0,test
test-true-orig/748.txt,original,0,test
test-true-orig/3125.txt,original,0,test
test-true-orig/800.txt,original,0,test
test-true-orig/3454.txt,original,0,test
test-true-orig/713.txt,original,0,test
test-true-orig/780.txt,original,0,test
test-true-orig/1437.txt,original,0,test
test-true-orig/2971.txt,original,0,test
test-true-orig/1486.txt,original,0,test
test-true-orig/1914.txt,original,0,test
test-true-orig/2727.txt,original,0,test
test-true-orig/3340.txt,original,0,test
test-true-orig/3031.txt,original,0,test
test-true-orig/2982.txt,original,0,test
test-true-orig/2527.txt,original,0,test
test-true-orig/1200.txt,original,0,test
test-true-orig/2692.txt,original,0,test
test-true-orig/2345.txt,original,0,test
test-true-orig/1286.txt,original,0,test
test-true-orig/3499.txt,original,0,test
test-true-orig/623.txt,original,0,test
test-true-orig/514.txt,original,0,test
test-true-orig/3191.txt,original,0,test
test-true-orig/1137.txt,original,0,test
test-true-orig/1588.txt,original,0,test
test-true-orig/2153.txt,original,0,test
test-true-orig/2726.txt,original,0,test
test-true-orig/1694.txt,original,0,test
test-true-orig/3289.txt,original,0,test
test-true-orig/2719.txt,original,0,test
test-true-orig/2700.txt,original,0,test
test-true-orig/2243.txt,original,0,test
test-true-orig/3204.txt,original,0,test
test-true-orig/3409.txt,original,0,test
test-true-orig/2091.txt,original,0,test
test-true-orig/3155.txt,original,0,test
test-true-orig/424.txt,original,0,test
test-true-orig/3071.txt,original,0,test
test-true-orig/1737.txt,original,0,test
test-true-orig/2200.txt,original,0,test
test-true-orig/492.txt,original,0,test
test-true-orig/661.txt,original,0,test
test-true-orig/603.txt,original,0,test
test-true-orig/812.txt,original,0,test
test-true-orig/557.txt,original,0,test
test-true-orig/1236.txt,original,0,test
test-true-orig/1822.txt,original,0,test
test-true-orig/3406.txt,original,0,test
test-true-orig/1103.txt,original,0,test
test-true-orig/3159.txt,original,0,test
test-true-orig/2155.txt,original,0,test
test-true-orig/518.txt,original,0,test
test-true-orig/2018.txt,original,0,test
test-true-orig/2177.txt,original,0,test
test-true-orig/2287.txt,original,0,test
test-true-orig/1181.txt,original,0,test
test-true-orig/1757.txt,original,0,test
test-true-orig/2312.txt,original,0,test
test-true-orig/114.txt,original,0,test
test-true-orig/473.txt,original,0,test
test-true-orig/1539.txt,original,0,test
test-true-orig/2956.txt,original,0,test
test-true-orig/1545.txt,original,0,test
test-true-orig/2519.txt,original,0,test
test-true-orig/1999.txt,original,0,test
test-true-orig/417.txt,original,0,test
test-true-orig/2933.txt,original,0,test
test-true-orig/2132.txt,original,0,test
test-true-orig/1772.txt,original,0,test
test-true-orig/1404.txt,original,0,test
test-true-orig/2359.txt,original,0,test
test-true-orig/1866.txt,original,0,test
test-true-orig/2885.txt,original,0,test
test-true-orig/704.txt,original,0,test
test-true-orig/2795.txt,original,0,test
test-true-orig/1359.txt,original,0,test
test-true-orig/107.txt,original,0,test
test-true-orig/2138.txt,original,0,test
test-true-orig/2227.txt,original,0,test
test-true-orig/50.txt,original,0,test
test-true-orig/609.txt,original,0,test
test-true-orig/2793.txt,original,0,test
test-true-orig/3054.txt,original,0,test
test-true-orig/1435.txt,original,0,test
test-true-orig/723.txt,original,0,test
test-true-orig/214.txt,original,0,test
test-true-orig/1362.txt,original,0,test
test-true-orig/1723.txt,original,0,test
test-true-orig/1909.txt,original,0,test
test-true-orig/3250.txt,original,0,test
test-true-orig/1740.txt,original,0,test
test-true-orig/3318.txt,original,0,test
test-true-orig/2454.txt,original,0,test
test-true-orig/2587.txt,original,0,test
test-true-orig/1891.txt,original,0,test
test-true-orig/1193.txt,original,0,test
test-true-orig/2485.txt,original,0,test
test-true-orig/1683.txt,original,0,test
test-true-orig/2151.txt,original,0,test
test-true-orig/2761.txt,original,0,test
test-true-orig/1632.txt,original,0,test
test-true-orig/1150.txt,original,0,test
test-true-orig/640.txt,original,0,test
test-true-orig/2198.txt,original,0,test
test-true-orig/1003.txt,original,0,test
test-true-orig/763.txt,original,0,test
test-true-orig/2919.txt,original,0,test
test-true-orig/2932.txt,original,0,test
test-true-orig/3209.txt,original,0,test
test-true-orig/458.txt,original,0,test
test-true-orig/213.txt,original,0,test
test-true-orig/2448.txt,original,0,test
test-true-orig/1706.txt,original,0,test
test-true-orig/1933.txt,original,0,test
test-true-orig/2441.txt,original,0,test
test-true-orig/2685.txt,original,0,test
test-true-orig/3498.txt,original,0,test
test-true-orig/382.txt,original,0,test
test-true-orig/566.txt,original,0,test
test-true-orig/2172.txt,original,0,test
test-true-orig/1712.txt,original,0,test
test-true-orig/3089.txt,original,0,test
test-true-orig/2096.txt,original,0,test
test-true-orig/2466.txt,original,0,test
test-true-orig/199.txt,original,0,test
test-true-orig/2430.txt,original,0,test
test-true-orig/2075.txt,original,0,test
test-true-orig/58.txt,original,0,test
test-true-orig/1368.txt,original,0,test
test-true-orig/3174.txt,original,0,test
test-true-orig/3059.txt,original,0,test
test-true-orig/1731.txt,original,0,test
test-true-orig/2768.txt,original,0,test
test-true-orig/768.txt,original,0,test
test-true-orig/3216.txt,original,0,test
test-true-orig/2284.txt,original,0,test
test-true-orig/779.txt,original,0,test
test-true-orig/2952.txt,original,0,test
test-true-orig/2400.txt,original,0,test
test-true-orig/2042.txt,original,0,test
test-true-orig/1758.txt,original,0,test
test-true-orig/217.txt,original,0,test
test-true-orig/1619.txt,original,0,test
test-true-orig/67.txt,original,0,test
test-true-orig/2081.txt,original,0,test
test-true-orig/2955.txt,original,0,test
test-true-orig/387.txt,original,0,test
test-true-orig/433.txt,original,0,test
test-true-orig/679.txt,original,0,test
test-true-orig/2687.txt,original,0,test
test-true-orig/1560.txt,original,0,test
test-true-orig/378.txt,original,0,test
test-true-orig/3377.txt,original,0,test
test-true-orig/545.txt,original,0,test
test-true-orig/2123.txt,original,0,test
test-true-orig/1158.txt,original,0,test
test-true-orig/1888.txt,original,0,test
test-true-orig/3149.txt,original,0,test
test-true-orig/1249.txt,original,0,test
test-true-orig/2751.txt,original,0,test
test-true-orig/864.txt,original,0,test
test-true-orig/1251.txt,original,0,test
test-true-orig/2186.txt,original,0,test
test-true-orig/1932.txt,original,0,test
test-true-orig/1339.txt,original,0,test
test-true-orig/2310.txt,original,0,test
test-true-orig/2028.txt,original,0,test
test-true-orig/483.txt,original,0,test
test-true-orig/3104.txt,original,0,test
test-true-orig/2597.txt,original,0,test
test-true-orig/2539.txt,original,0,test
test-true-orig/3099.txt,original,0,test
test-true-orig/2552.txt,original,0,test
test-true-orig/1093.txt,original,0,test
test-true-orig/2759.txt,original,0,test
test-true-orig/2228.txt,original,0,test
test-true-orig/1488.txt,original,0,test
test-true-orig/3489.txt,original,0,test
test-true-orig/2878.txt,original,0,test
test-true-orig/157.txt,original,0,test
test-true-orig/2718.txt,original,0,test
test-true-orig/3414.txt,original,0,test
test-true-orig/208.txt,original,0,test
test-true-orig/1018.txt,original,0,test
test-true-orig/1986.txt,original,0,test
test-true-orig/444.txt,original,0,test
test-true-orig/831.txt,original,0,test
test-true-orig/257.txt,original,0,test
test-true-orig/2976.txt,original,0,test
test-true-orig/3248.txt,original,0,test
test-true-orig/182.txt,original,0,test
test-true-orig/1517.txt,original,0,test
test-true-orig/2467.txt,original,0,test
test-true-orig/3235.txt,original,0,test
test-true-orig/1972.txt,original,0,test
test-true-orig/2580.txt,original,0,test
test-true-orig/1602.txt,original,0,test
test-true-orig/1131.txt,original,0,test
test-true-orig/2561.txt,original,0,test
test-true-orig/369.txt,original,0,test
test-true-orig/1252.txt,original,0,test
test-true-orig/2864.txt,original,0,test
test-true-orig/908.txt,original,0,test
test-true-orig/256.txt,original,0,test
test-true-orig/686.txt,original,0,test
test-true-orig/3436.txt,original,0,test
test-true-orig/1476.txt,original,0,test
test-true-orig/3183.txt,original,0,test
test-true-orig/2506.txt,original,0,test
test-true-orig/2511.txt,original,0,test
test-true-orig/2944.txt,original,0,test
test-true-orig/3190.txt,original,0,test
test-true-orig/3255.txt,original,0,test
test-true-orig/1184.txt,original,0,test
test-true-orig/2106.txt,original,0,test
test-true-orig/559.txt,original,0,test
test-true-orig/2573.txt,original,0,test
test-true-orig/2505.txt,original,0,test
test-true-orig/3529.txt,original,0,test
test-true-orig/96.txt,original,0,test
test-true-orig/321.txt,original,0,test
test-true-orig/2241.txt,original,0,test
test-true-orig/3020.txt,original,0,test
test-true-orig/2084.txt,original,0,test
test-true-orig/1821.txt,original,0,test
test-true-orig/1070.txt,original,0,test
test-true-orig/2044.txt,original,0,test
test-true-orig/454.txt,original,0,test
test-true-orig/2958.txt,original,0,test
test-true-orig/3511.txt,original,0,test
test-true-orig/2071.txt,original,0,test
test-true-orig/2157.txt,original,0,test
test-true-orig/3312.txt,original,0,test
test-true-orig/3518.txt,original,0,test
test-true-orig/3320.txt,original,0,test
test-true-orig/3465.txt,original,0,test
test-true-orig/1169.txt,original,0,test
test-true-orig/3350.txt,original,0,test
test-true-orig/1058.txt,original,0,test
test-true-orig/3225.txt,original,0,test
test-true-orig/1257.txt,original,0,test
test-true-orig/2219.txt,original,0,test
test-true-orig/1514.txt,original,0,test
test-true-orig/1140.txt,original,0,test
test-true-orig/814.txt,original,0,test
test-true-orig/1287.txt,original,0,test
test-true-orig/9.txt,original,0,test
test-true-orig/1242.txt,original,0,test
test-true-orig/1081.txt,original,0,test
test-true-orig/1450.txt,original,0,test
test-true-orig/3327.txt,original,0,test
test-true-orig/1333.txt,original,0,test
test-true-orig/3210.txt,original,0,test
test-true-orig/2039.txt,original,0,test
test-true-orig/2202.txt,original,0,test
test-true-orig/140.txt,original,0,test
test-true-orig/2118.txt,original,0,test
test-true-orig/331.txt,original,0,test
test-true-orig/3000.txt,original,0,test
test-true-orig/1449.txt,original,0,test
test-true-orig/3473.txt,original,0,test
test-true-orig/1850.txt,original,0,test
test-true-orig/301.txt,original,0,test
test-true-orig/2205.txt,original,0,test
test-true-orig/3374.txt,original,0,test
test-true-orig/2966.txt,original,0,test
test-true-orig/956.txt,original,0,test
test-true-orig/3577.txt,original,0,test
test-true-orig/2978.txt,original,0,test
test-true-orig/2175.txt,original,0,test
test-true-orig/24.txt,original,0,test
test-true-orig/755.txt,original,0,test
test-true-orig/881.txt,original,0,test
test-true-orig/1789.txt,original,0,test
test-true-orig/1990.txt,original,0,test
test-true-orig/357.txt,original,0,test
test-true-orig/2907.txt,original,0,test
test-true-orig/2691.txt,original,0,test
test-true-orig/3421.txt,original,0,test
test-true-orig/1720.txt,original,0,test
test-true-orig/2074.txt,original,0,test
test-true-orig/2009.txt,original,0,test
test-true-orig/1045.txt,original,0,test
test-true-orig/1089.txt,original,0,test
test-true-orig/544.txt,original,0,test
test-true-orig/2765.txt,original,0,test
test-true-orig/2861.txt,original,0,test
test-true-orig/612.txt,original,0,test
test-true-orig/2134.txt,original,0,test
test-true-orig/1779.txt,original,0,test
test-true-orig/1054.txt,original,0,test
test-true-orig/648.txt,original,0,test
test-true-orig/2020.txt,original,0,test
test-true-orig/450.txt,original,0,test
test-true-orig/991.txt,original,0,test
test-true-orig/2847.txt,original,0,test
test-true-orig/2646.txt,original,0,test
test-true-orig/1187.txt,original,0,test
test-true-orig/141.txt,original,0,test
test-true-orig/1397.txt,original,0,test
test-true-orig/1510.txt,original,0,test
test-true-orig/2545.txt,original,0,test
test-true-orig/2753.txt,original,0,test
test-true-orig/3141.txt,original,0,test
test-true-orig/2819.txt,original,0,test
test-true-orig/291.txt,original,0,test
test-true-orig/843.txt,original,0,test
test-true-orig/2035.txt,original,0,test
test-true-orig/1912.txt,original,0,test
test-true-orig/1725.txt,original,0,test
test-true-orig/3506.txt,original,0,test
test-true-orig/2758.txt,original,0,test
test-true-orig/1355.txt,original,0,test
test-true-orig/1791.txt,original,0,test
test-true-orig/2344.txt,original,0,test
test-true-orig/2337.txt,original,0,test
test-true-orig/2494.txt,original,0,test
test-true-orig/3245.txt,original,0,test
test-true-orig/94.txt,original,0,test
test-true-orig/1109.txt,original,0,test
test-true-orig/2925.txt,original,0,test
test-true-orig/1375.txt,original,0,test
test-true-orig/3134.txt,original,0,test
test-true-orig/239.txt,original,0,test
test-true-orig/1117.txt,original,0,test
test-true-orig/822.txt,original,0,test
test-true-orig/1411.txt,original,0,test
test-true-orig/3057.txt,original,0,test
test-true-orig/836.txt,original,0,test
test-true-orig/255.txt,original,0,test
test-true-orig/3491.txt,original,0,test
test-true-orig/1580.txt,original,0,test
test-true-orig/546.txt,original,0,test
test-true-orig/1763.txt,original,0,test
test-true-orig/2218.txt,original,0,test
test-true-orig/595.txt,original,0,test
test-true-orig/308.txt,original,0,test
test-true-orig/1490.txt,original,0,test
test-true-orig/2343.txt,original,0,test
test-true-orig/2301.txt,original,0,test
test-true-orig/3246.txt,original,0,test
test-true-orig/953.txt,original,0,test
test-true-orig/3012.txt,original,0,test
test-true-orig/211.txt,original,0,test
test-true-orig/3215.txt,original,0,test
test-true-orig/1282.txt,original,0,test
test-true-orig/2072.txt,original,0,test
test-true-orig/1307.txt,original,0,test
test-true-orig/1256.txt,original,0,test
test-true-orig/180.txt,original,0,test
test-true-orig/2383.txt,original,0,test
test-true-orig/735.txt,original,0,test
test-true-orig/2488.txt,original,0,test
test-true-orig/1371.txt,original,0,test
test-true-orig/2954.txt,original,0,test
test-true-orig/2868.txt,original,0,test
test-true-orig/2171.txt,original,0,test
test-true-orig/2264.txt,original,0,test
test-true-orig/3257.txt,original,0,test
test-true-orig/1567.txt,original,0,test
test-true-orig/1609.txt,original,0,test
test-true-orig/664.txt,original,0,test
test-true-orig/1429.txt,original,0,test
test-true-orig/627.txt,original,0,test
test-true-orig/1799.txt,original,0,test
test-true-orig/3539.txt,original,0,test
test-true-orig/3260.txt,original,0,test
test-true-orig/541.txt,original,0,test
test-true-orig/2401.txt,original,0,test
test-true-orig/2276.txt,original,0,test
test-true-orig/2253.txt,original,0,test
test-true-orig/1963.txt,original,0,test
test-true-orig/2248.txt,original,0,test
test-true-orig/1296.txt,original,0,test
test-true-orig/520.txt,original,0,test
test-true-orig/2799.txt,original,0,test
test-true-orig/392.txt,original,0,test
test-true-orig/485.txt,original,0,test
test-true-orig/2034.txt,original,0,test
test-true-orig/1533.txt,original,0,test
test-true-orig/2962.txt,original,0,test
test-true-orig/1214.txt,original,0,test
test-true-orig/727.txt,original,0,test
test-true-orig/1996.txt,original,0,test
test-true-orig/2694.txt,original,0,test
test-true-orig/3113.txt,original,0,test
test-true-orig/1817.txt,original,0,test
test-true-orig/493.txt,original,0,test
test-true-orig/2469.txt,original,0,test
test-true-orig/793.txt,original,0,test
test-true-orig/2089.txt,original,0,test
test-true-orig/1524.txt,original,0,test
test-true-orig/3259.txt,original,0,test
test-true-orig/2193.txt,original,0,test
test-true-orig/706.txt,original,0,test
test-true-orig/346.txt,original,0,test
test-true-orig/529.txt,original,0,test
test-true-orig/247.txt,original,0,test
test-true-orig/2993.txt,original,0,test
test-true-orig/1318.txt,original,0,test
test-true-orig/2082.txt,original,0,test
test-true-orig/2678.txt,original,0,test
test-true-orig/3143.txt,original,0,test
test-true-orig/3292.txt,original,0,test
test-true-orig/2294.txt,original,0,test
test-true-orig/3449.txt,original,0,test
test-true-orig/1825.txt,original,0,test
test-true-orig/1133.txt,original,0,test
test-true-orig/343.txt,original,0,test
test-true-orig/1605.txt,original,0,test
test-true-orig/3541.txt,original,0,test
test-true-orig/3053.txt,original,0,test
test-true-orig/1391.txt,original,0,test
test-true-orig/2330.txt,original,0,test
test-true-orig/678.txt,original,0,test
test-true-orig/2632.txt,original,0,test
test-true-orig/1587.txt,original,0,test
test-true-orig/364.txt,original,0,test
test-true-orig/420.txt,original,0,test
test-true-orig/3301.txt,original,0,test
test-true-orig/1752.txt,original,0,test
test-true-orig/3314.txt,original,0,test
test-true-orig/3055.txt,original,0,test
test-true-orig/3231.txt,original,0,test
test-true-orig/671.txt,original,0,test
test-true-orig/3128.txt,original,0,test
test-true-orig/1159.txt,original,0,test
test-true-orig/2806.txt,original,0,test
test-true-orig/2120.txt,original,0,test
test-true-orig/3200.txt,original,0,test
test-true-orig/1288.txt,original,0,test
test-true-orig/3039.txt,original,0,test
test-true-orig/1823.txt,original,0,test
test-true-orig/1416.txt,original,0,test
test-true-orig/162.txt,original,0,test
test-true-orig/1255.txt,original,0,test
test-true-orig/1812.txt,original,0,test
test-true-orig/2212.txt,original,0,test
test-true-orig/2470.txt,original,0,test
test-true-orig/740.txt,original,0,test
test-true-orig/3123.txt,original,0,test
test-true-orig/1878.txt,original,0,test
test-true-orig/2159.txt,original,0,test
test-true-orig/1907.txt,original,0,test
test-true-orig/2085.txt,original,0,test
test-true-orig/533.txt,original,0,test
test-true-orig/2739.txt,original,0,test
test-true-orig/798.txt,original,0,test
test-true-orig/1197.txt,original,0,test
test-true-orig/1022.txt,original,0,test
test-true-orig/592.txt,original,0,test
test-true-orig/1803.txt,original,0,test
test-true-orig/3229.txt,original,0,test
test-true-orig/2368.txt,original,0,test
test-true-orig/486.txt,original,0,test
test-true-orig/2421.txt,original,0,test
test-true-orig/249.txt,original,0,test
test-true-orig/267.txt,original,0,test
test-true-orig/2606.txt,original,0,test
test-true-orig/3461.txt,original,0,test
test-true-orig/1016.txt,original,0,test
test-true-orig/41.txt,original,0,test
test-true-orig/1180.txt,original,0,test
test-true-orig/435.txt,original,0,test
test-true-orig/1935.txt,original,0,test
test-true-orig/3078.txt,original,0,test
test-true-orig/314.txt,original,0,test
test-true-orig/2092.txt,original,0,test
test-true-orig/1827.txt,original,0,test
test-true-orig/1347.txt,original,0,test
test-true-orig/292.txt,original,0,test
test-true-orig/511.txt,original,0,test
test-true-orig/2109.txt,original,0,test
test-true-orig/2297.txt,original,0,test
test-true-orig/428.txt,original,0,test
test-true-orig/92.txt,original,0,test
test-true-orig/2796.txt,original,0,test
test-true-orig/2067.txt,original,0,test
test-true-orig/2886.txt,original,0,test
test-true-orig/336.txt,original,0,test
test-true-orig/2277.txt,original,0,test
test-true-orig/1774.txt,original,0,test
test-true-orig/32.txt,original,0,test
test-true-orig/1916.txt,original,0,test
test-true-orig/2288.txt,original,0,test
test-true-orig/2102.txt,original,0,test
test-true-orig/1432.txt,original,0,test
test-true-orig/1134.txt,original,0,test
test-true-orig/3537.txt,original,0,test
test-true-orig/535.txt,original,0,test
test-true-orig/1971.txt,original,0,test
